,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp
18788,15/04/2020,15,4,2020,2774,22.0,Russia,RU,RUS,114587226,Europe
18789,14/04/2020,14,4,2020,2558,18.0,Russia,RU,RUS,114587226,Europe
18790,13/04/2020,13,4,2020,2186,24.0,Russia,RU,RUS,114587226,Europe
18791,12/04/2020,12,4,2020,1667,12.0,Russia,RU,RUS,114587226,Europe
18792,11/04/2020,11,4,2020,1786,18.0,Russia,RU,RUS,114587226,Europe
18793,10/04/2020,10,4,2020,1459,13.0,Russia,RU,RUS,114587226,Europe
18794,09/04/2020,9,4,2020,1175,5.0,Russia,RU,RUS,114587226,Europe
18795,08/04/2020,8,4,2020,1154,11.0,Russia,RU,RUS,114587226,Europe
18796,07/04/2020,7,4,2020,954,2.0,Russia,RU,RUS,114587226,Europe
18797,06/04/2020,6,4,2020,658,2.0,Russia,RU,RUS,114587226,Europe
18798,05/04/2020,5,4,2020,582,9.0,Russia,RU,RUS,114587226,Europe
18799,04/04/2020,4,4,2020,601,4.0,Russia,RU,RUS,114587226,Europe
18800,03/04/2020,3,4,2020,771,6.0,Russia,RU,RUS,114587226,Europe
18801,02/04/2020,2,4,2020,440,7.0,Russia,RU,RUS,114587226,Europe
18802,01/04/2020,1,4,2020,501,7.0,Russia,RU,RUS,114587226,Europe
18803,31/03/2020,31,3,2020,302,2.0,Russia,RU,RUS,114587226,Europe
18804,30/03/2020,30,3,2020,270,3.0,Russia,RU,RUS,114587226,Europe
18805,29/03/2020,29,3,2020,228,1.0,Russia,RU,RUS,114587226,Europe
18806,28/03/2020,28,3,2020,196,2.0,Russia,RU,RUS,114587226,Europe
18807,27/03/2020,27,3,2020,182,2.0,Russia,RU,RUS,114587226,Europe
18808,26/03/2020,26,3,2020,163,0.0,Russia,RU,RUS,114587226,Europe
18809,25/03/2020,25,3,2020,57,0.0,Russia,RU,RUS,114587226,Europe
18810,24/03/2020,24,3,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18811,23/03/2020,23,3,2020,132,0.0,Russia,RU,RUS,114587226,Europe
18812,22/03/2020,22,3,2020,53,0.0,Russia,RU,RUS,114587226,Europe
18813,21/03/2020,21,3,2020,54,0.0,Russia,RU,RUS,114587226,Europe
18814,20/03/2020,20,3,2020,52,0.0,Russia,RU,RUS,114587226,Europe
18815,19/03/2020,19,3,2020,33,0.0,Russia,RU,RUS,114587226,Europe
18816,18/03/2020,18,3,2020,21,0.0,Russia,RU,RUS,114587226,Europe
18817,17/03/2020,17,3,2020,30,0.0,Russia,RU,RUS,114587226,Europe
18818,16/03/2020,16,3,2020,4,0.0,Russia,RU,RUS,114587226,Europe
18819,15/03/2020,15,3,2020,14,0.0,Russia,RU,RUS,114587226,Europe
18820,14/03/2020,14,3,2020,15,0.0,Russia,RU,RUS,114587226,Europe
18821,13/03/2020,13,3,2020,5,0.0,Russia,RU,RUS,114587226,Europe
18822,12/03/2020,12,3,2020,15,0.0,Russia,RU,RUS,114587226,Europe
18823,11/03/2020,11,3,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18824,10/03/2020,10,3,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18825,09/03/2020,9,3,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18826,08/03/2020,8,3,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18827,07/03/2020,7,3,2020,6,0.0,Russia,RU,RUS,114587226,Europe
18828,06/03/2020,6,3,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18829,05/03/2020,5,3,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18830,04/03/2020,4,3,2020,1,0.0,Russia,RU,RUS,114587226,Europe
18831,03/03/2020,3,3,2020,1,0.0,Russia,RU,RUS,114587226,Europe
18832,02/03/2020,2,3,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18833,01/03/2020,1,3,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18834,29/02/2020,29,2,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18835,28/02/2020,28,2,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18836,27/02/2020,27,2,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18837,26/02/2020,26,2,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18838,25/02/2020,25,2,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18839,24/02/2020,24,2,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18840,23/02/2020,23,2,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18841,22/02/2020,22,2,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18842,21/02/2020,21,2,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18843,20/02/2020,20,2,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18844,19/02/2020,19,2,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18845,18/02/2020,18,2,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18846,17/02/2020,17,2,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18847,16/02/2020,16,2,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18848,15/02/2020,15,2,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18849,14/02/2020,14,2,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18850,13/02/2020,13,2,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18851,12/02/2020,12,2,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18852,11/02/2020,11,2,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18853,10/02/2020,10,2,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18854,09/02/2020,9,2,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18855,08/02/2020,8,2,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18856,07/02/2020,7,2,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18857,06/02/2020,6,2,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18858,05/02/2020,5,2,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18859,04/02/2020,4,2,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18860,03/02/2020,3,2,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18861,02/02/2020,2,2,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18862,01/02/2020,1,2,2020,2,0.0,Russia,RU,RUS,114587226,Europe
18863,31/01/2020,31,1,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18864,30/01/2020,30,1,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18865,29/01/2020,29,1,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18866,28/01/2020,28,1,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18867,27/01/2020,27,1,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18868,26/01/2020,26,1,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18869,25/01/2020,25,1,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18870,24/01/2020,24,1,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18871,23/01/2020,23,1,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18872,22/01/2020,22,1,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18873,21/01/2020,21,1,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18874,20/01/2020,20,1,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18875,19/01/2020,19,1,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18876,18/01/2020,18,1,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18877,17/01/2020,17,1,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18878,16/01/2020,16,1,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18879,15/01/2020,15,1,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18880,14/01/2020,14,1,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18881,13/01/2020,13,1,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18882,12/01/2020,12,1,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18883,11/01/2020,11,1,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18884,10/01/2020,10,1,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18885,09/01/2020,9,1,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18886,08/01/2020,8,1,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18887,07/01/2020,7,1,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18888,06/01/2020,6,1,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18889,05/01/2020,5,1,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18890,04/01/2020,4,1,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18891,03/01/2020,3,1,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18892,02/01/2020,2,1,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18893,01/01/2020,1,1,2020,0,0.0,Russia,RU,RUS,114587226,Europe
18894,31/12/2019,31,12,2019,0,0.0,Russia,RU,RUS,114587226,Europe
18895,20/06/2020,20,6,2020,15,0.0,Rwanda,RW,RWA,12626938,Africa
18896,19/06/2020,19,6,2020,7,0.0,Rwanda,RW,RWA,12626938,Africa
18897,18/06/2020,18,6,2020,3,0.0,Rwanda,RW,RWA,12626938,Africa
18898,17/06/2020,17,6,2020,24,0.0,Rwanda,RW,RWA,12626938,Africa
18899,16/06/2020,16,6,2020,30,0.0,Rwanda,RW,RWA,12626938,Africa
18900,15/06/2020,15,6,2020,41,0.0,Rwanda,RW,RWA,12626938,Africa
18901,14/06/2020,14,6,2020,31,0.0,Rwanda,RW,RWA,12626938,Africa
18902,13/06/2020,13,6,2020,16,0.0,Rwanda,RW,RWA,12626938,Africa
18903,12/06/2020,12,6,2020,18,0.0,Rwanda,RW,RWA,12626938,Africa
18904,11/06/2020,11,6,2020,13,0.0,Rwanda,RW,RWA,12626938,Africa
18905,10/06/2020,10,6,2020,12,0.0,Rwanda,RW,RWA,12626938,Africa
18906,09/06/2020,9,6,2020,12,0.0,Rwanda,RW,RWA,12626938,Africa
18907,08/06/2020,8,6,2020,8,0.0,Rwanda,RW,RWA,12626938,Africa
18908,07/06/2020,7,6,2020,11,0.0,Rwanda,RW,RWA,12626938,Africa
18909,06/06/2020,6,6,2020,10,0.0,Rwanda,RW,RWA,12626938,Africa
18910,05/06/2020,5,6,2020,13,0.0,Rwanda,RW,RWA,12626938,Africa
18911,04/06/2020,4,6,2020,13,0.0,Rwanda,RW,RWA,12626938,Africa
18912,03/06/2020,3,6,2020,7,1.0,Rwanda,RW,RWA,12626938,Africa
18913,02/06/2020,2,6,2020,7,0.0,Rwanda,RW,RWA,12626938,Africa
18914,01/06/2020,1,6,2020,11,0.0,Rwanda,RW,RWA,12626938,Africa
18915,31/05/2020,31,5,2020,4,1.0,Rwanda,RW,RWA,12626938,Africa
18916,30/05/2020,30,5,2020,6,0.0,Rwanda,RW,RWA,12626938,Africa
18917,29/05/2020,29,5,2020,3,0.0,Rwanda,RW,RWA,12626938,Africa
18918,28/05/2020,28,5,2020,7,0.0,Rwanda,RW,RWA,12626938,Africa
18919,27/05/2020,27,5,2020,3,0.0,Rwanda,RW,RWA,12626938,Africa
18920,26/05/2020,26,5,2020,9,0.0,Rwanda,RW,RWA,12626938,Africa
18921,25/05/2020,25,5,2020,2,0.0,Rwanda,RW,RWA,12626938,Africa
18922,24/05/2020,24,5,2020,4,0.0,Rwanda,RW,RWA,12626938,Africa
18923,23/05/2020,23,5,2020,1,0.0,Rwanda,RW,RWA,12626938,Africa
18924,22/05/2020,22,5,2020,6,0.0,Rwanda,RW,RWA,12626938,Africa
18925,21/05/2020,21,5,2020,6,0.0,Rwanda,RW,RWA,12626938,Africa
18926,20/05/2020,20,5,2020,11,0.0,Rwanda,RW,RWA,12626938,Africa
18927,19/05/2020,19,5,2020,5,0.0,Rwanda,RW,RWA,12626938,Africa
18928,18/05/2020,18,5,2020,3,0.0,Rwanda,RW,RWA,12626938,Africa
18929,17/05/2020,17,5,2020,2,0.0,Rwanda,RW,RWA,12626938,Africa
18930,16/05/2020,16,5,2020,0,0.0,Rwanda,RW,RWA,12626938,Africa
18931,15/05/2020,15,5,2020,0,0.0,Rwanda,RW,RWA,12626938,Africa
18932,14/05/2020,14,5,2020,1,0.0,Rwanda,RW,RWA,12626938,Africa
18933,13/05/2020,13,5,2020,1,0.0,Rwanda,RW,RWA,12626938,Africa
18934,12/05/2020,12,5,2020,1,0.0,Rwanda,RW,RWA,12626938,Africa
18935,11/05/2020,11,5,2020,4,0.0,Rwanda,RW,RWA,12626938,Africa
18936,10/05/2020,10,5,2020,7,0.0,Rwanda,RW,RWA,12626938,Africa
18937,09/05/2020,9,5,2020,2,0.0,Rwanda,RW,RWA,12626938,Africa
18938,08/05/2020,8,5,2020,3,0.0,Rwanda,RW,RWA,12626938,Africa
18939,07/05/2020,7,5,2020,7,0.0,Rwanda,RW,RWA,12626938,Africa
18940,06/05/2020,6,5,2020,0,0.0,Rwanda,RW,RWA,12626938,Africa
18941,05/05/2020,5,5,2020,2,0.0,Rwanda,RW,RWA,12626938,Africa
18942,04/05/2020,4,5,2020,4,0.0,Rwanda,RW,RWA,12626938,Africa
18943,03/05/2020,3,5,2020,6,0.0,Rwanda,RW,RWA,12626938,Africa
18944,02/05/2020,2,5,2020,6,0.0,Rwanda,RW,RWA,12626938,Africa
18945,01/05/2020,1,5,2020,18,0.0,Rwanda,RW,RWA,12626938,Africa
18946,30/04/2020,30,4,2020,13,0.0,Rwanda,RW,RWA,12626938,Africa
18947,29/04/2020,29,4,2020,5,0.0,Rwanda,RW,RWA,12626938,Africa
18948,28/04/2020,28,4,2020,16,0.0,Rwanda,RW,RWA,12626938,Africa
18949,27/04/2020,27,4,2020,8,0.0,Rwanda,RW,RWA,12626938,Africa
18950,26/04/2020,26,4,2020,7,0.0,Rwanda,RW,RWA,12626938,Africa
18951,25/04/2020,25,4,2020,22,0.0,Rwanda,RW,RWA,12626938,Africa
18952,24/04/2020,24,4,2020,1,0.0,Rwanda,RW,RWA,12626938,Africa
18953,23/04/2020,23,4,2020,3,0.0,Rwanda,RW,RWA,12626938,Africa
18954,22/04/2020,22,4,2020,3,0.0,Rwanda,RW,RWA,12626938,Africa
18955,21/04/2020,21,4,2020,0,0.0,Rwanda,RW,RWA,12626938,Africa
18956,20/04/2020,20,4,2020,3,0.0,Rwanda,RW,RWA,12626938,Africa
18957,19/04/2020,19,4,2020,1,0.0,Rwanda,RW,RWA,12626938,Africa
18958,18/04/2020,18,4,2020,5,0.0,Rwanda,RW,RWA,12626938,Africa
18959,17/04/2020,17,4,2020,2,0.0,Rwanda,RW,RWA,12626938,Africa
18960,16/04/2020,16,4,2020,2,0.0,Rwanda,RW,RWA,12626938,Africa
18961,15/04/2020,15,4,2020,7,0.0,Rwanda,RW,RWA,12626938,Africa
18962,14/04/2020,14,4,2020,1,0.0,Rwanda,RW,RWA,12626938,Africa
18963,13/04/2020,13,4,2020,6,0.0,Rwanda,RW,RWA,12626938,Africa
18964,12/04/2020,12,4,2020,2,0.0,Rwanda,RW,RWA,12626938,Africa
18965,11/04/2020,11,4,2020,5,0.0,Rwanda,RW,RWA,12626938,Africa
18966,10/04/2020,10,4,2020,3,0.0,Rwanda,RW,RWA,12626938,Africa
18967,09/04/2020,9,4,2020,5,0.0,Rwanda,RW,RWA,12626938,Africa
18968,08/04/2020,8,4,2020,0,0.0,Rwanda,RW,RWA,12626938,Africa
18969,07/04/2020,7,4,2020,1,0.0,Rwanda,RW,RWA,12626938,Africa
18970,06/04/2020,6,4,2020,2,0.0,Rwanda,RW,RWA,12626938,Africa
18971,05/04/2020,5,4,2020,13,0.0,Rwanda,RW,RWA,12626938,Africa
18972,04/04/2020,4,4,2020,7,0.0,Rwanda,RW,RWA,12626938,Africa
18973,03/04/2020,3,4,2020,0,0.0,Rwanda,RW,RWA,12626938,Africa
18974,02/04/2020,2,4,2020,7,0.0,Rwanda,RW,RWA,12626938,Africa
18975,01/04/2020,1,4,2020,5,0.0,Rwanda,RW,RWA,12626938,Africa
18976,31/03/2020,31,3,2020,0,0.0,Rwanda,RW,RWA,12626938,Africa
18977,30/03/2020,30,3,2020,10,0.0,Rwanda,RW,RWA,12626938,Africa
18978,29/03/2020,29,3,2020,6,0.0,Rwanda,RW,RWA,12626938,Africa
18979,28/03/2020,28,3,2020,4,0.0,Rwanda,RW,RWA,12626938,Africa
18980,27/03/2020,27,3,2020,9,0.0,Rwanda,RW,RWA,12626938,Africa
18981,26/03/2020,26,3,2020,1,0.0,Rwanda,RW,RWA,12626938,Africa
18982,25/03/2020,25,3,2020,4,0.0,Rwanda,RW,RWA,12626938,Africa
18983,24/03/2020,24,3,2020,17,0.0,Rwanda,RW,RWA,12626938,Africa
18984,23/03/2020,23,3,2020,2,0.0,Rwanda,RW,RWA,12626938,Africa
18985,22/03/2020,22,3,2020,0,0.0,Rwanda,RW,RWA,12626938,Africa
18986,21/03/2020,21,3,2020,6,0.0,Rwanda,RW,RWA,12626938,Africa
18987,20/03/2020,20,3,2020,0,0.0,Rwanda,RW,RWA,12626938,Africa
18988,19/03/2020,19,3,2020,4,0.0,Rwanda,RW,RWA,12626938,Africa
18989,18/03/2020,18,3,2020,2,0.0,Rwanda,RW,RWA,12626938,Africa
18990,17/03/2020,17,3,2020,0,0.0,Rwanda,RW,RWA,12626938,Africa
18991,16/03/2020,16,3,2020,4,0.0,Rwanda,RW,RWA,12626938,Africa
18992,15/03/2020,15,3,2020,1,0.0,Rwanda,RW,RWA,12626938,Africa
18993,20/06/2020,20,6,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
18994,19/06/2020,19,6,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
18995,18/06/2020,18,6,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
18996,17/06/2020,17,6,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
18997,16/06/2020,16,6,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
18998,15/06/2020,15,6,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
18999,14/06/2020,14,6,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19000,13/06/2020,13,6,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19001,12/06/2020,12,6,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19002,11/06/2020,11,6,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19003,10/06/2020,10,6,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19004,09/06/2020,9,6,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19005,08/06/2020,8,6,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19006,07/06/2020,7,6,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19007,06/06/2020,6,6,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19008,05/06/2020,5,6,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19009,04/06/2020,4,6,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19010,03/06/2020,3,6,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19011,02/06/2020,2,6,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19012,01/06/2020,1,6,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19013,31/05/2020,31,5,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19014,30/05/2020,30,5,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19015,29/05/2020,29,5,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19016,28/05/2020,28,5,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19017,27/05/2020,27,5,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19018,26/05/2020,26,5,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19019,25/05/2020,25,5,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19020,24/05/2020,24,5,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19021,23/05/2020,23,5,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19022,22/05/2020,22,5,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19023,21/05/2020,21,5,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19024,20/05/2020,20,5,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19025,19/05/2020,19,5,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19026,18/05/2020,18,5,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19027,17/05/2020,17,5,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19028,16/05/2020,16,5,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19029,15/05/2020,15,5,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19030,14/05/2020,14,5,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19031,13/05/2020,13,5,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19032,12/05/2020,12,5,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19033,11/05/2020,11,5,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19034,10/05/2020,10,5,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19035,09/05/2020,9,5,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19036,08/05/2020,8,5,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19037,07/05/2020,7,5,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19038,06/05/2020,6,5,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19039,05/05/2020,5,5,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19040,04/05/2020,4,5,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19041,03/05/2020,3,5,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19042,02/05/2020,2,5,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19043,01/05/2020,1,5,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19044,30/04/2020,30,4,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19045,29/04/2020,29,4,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19046,28/04/2020,28,4,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19047,27/04/2020,27,4,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19048,26/04/2020,26,4,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19049,25/04/2020,25,4,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19050,24/04/2020,24,4,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19051,23/04/2020,23,4,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19052,22/04/2020,22,4,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19053,21/04/2020,21,4,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19054,20/04/2020,20,4,2020,1,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19055,19/04/2020,19,4,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19056,18/04/2020,18,4,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19057,17/04/2020,17,4,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19058,16/04/2020,16,4,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19059,15/04/2020,15,4,2020,2,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19060,14/04/2020,14,4,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19061,13/04/2020,13,4,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19062,12/04/2020,12,4,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19063,11/04/2020,11,4,2020,1,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19064,10/04/2020,10,4,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19065,09/04/2020,9,4,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19066,08/04/2020,8,4,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19067,07/04/2020,7,4,2020,1,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19068,06/04/2020,6,4,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19069,05/04/2020,5,4,2020,1,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19070,04/04/2020,4,4,2020,1,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19071,03/04/2020,3,4,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19072,02/04/2020,2,4,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19073,01/04/2020,1,4,2020,1,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19074,31/03/2020,31,3,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19075,30/03/2020,30,3,2020,5,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19076,29/03/2020,29,3,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19077,28/03/2020,28,3,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19078,27/03/2020,27,3,2020,0,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19079,26/03/2020,26,3,2020,2,0.0,Saint_Kitts_and_Nevis,KN,KNA,52834,America
19080,20/06/2020,20,6,2020,0,0.0,Saint_Lucia,LC,LCA,182795,America
19081,19/06/2020,19,6,2020,0,0.0,Saint_Lucia,LC,LCA,182795,America
19082,18/06/2020,18,6,2020,0,0.0,Saint_Lucia,LC,LCA,182795,America
19083,17/06/2020,17,6,2020,0,0.0,Saint_Lucia,LC,LCA,182795,America
19084,16/06/2020,16,6,2020,0,0.0,Saint_Lucia,LC,LCA,182795,America
19085,15/06/2020,15,6,2020,0,0.0,Saint_Lucia,LC,LCA,182795,America
19086,14/06/2020,14,6,2020,0,0.0,Saint_Lucia,LC,LCA,182795,America
19087,13/06/2020,13,6,2020,0,0.0,Saint_Lucia,LC,LCA,182795,America
19088,12/06/2020,12,6,2020,0,0.0,Saint_Lucia,LC,LCA,182795,America
19089,11/06/2020,11,6,2020,0,0.0,Saint_Lucia,LC,LCA,182795,America
19090,10/06/2020,10,6,2020,0,0.0,Saint_Lucia,LC,LCA,182795,America
19091,09/06/2020,9,6,2020,0,0.0,Saint_Lucia,LC,LCA,182795,America
19092,08/06/2020,8,6,2020,0,0.0,Saint_Lucia,LC,LCA,182795,America
19093,07/06/2020,7,6,2020,0,0.0,Saint_Lucia,LC,LCA,182795,America
19094,06/06/2020,6,6,2020,0,0.0,Saint_Lucia,LC,LCA,182795,America
